ID,Name,Department,GEO,Role,Rising_Star,Will_Relocate,Critical,Trending Perf,Talent_Level,Validated_Talent_Level,Percent_Remote,EMP_Sat_OnPrem_1,EMP_Sat_OnPrem_2,EMP_Sat_OnPrem_3,EMP_Sat_OnPrem_4,EMP_Sat_OnPrem_5,EMP_Sat_Remote_1,EMP_Sat_Remote_2,EMP_Sat_Remote_3,EMP_Sat_Remote_4,EMP_Sat_Remote_5,EMP_Engagement_1,EMP_Engagement_2,EMP_Engagement_3,EMP_Engagement_4,EMP_Engagement_5,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left_Company,CSR Factor,promotion_last_5years,sales,salary,Gender,LinkedIn_Hits,Emp_Work_Status2,Emp_Work_Status_3,Emp_Work_Status_4,Emp_Work_Status_5,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Women_Leave,Men_Leave,Emp_Competitive_1,Emp_Competitive_2,Emp_Competitive_3,Emp_Competitive_4,Emp_Competitive_5,Emp_Collaborative_1,Emp_Collaborative_2,Emp_Collaborative_3,Emp_Collaborative_4,Emp_Collaborative_5,Sensor_StepCount,Sensor_Heartbeat(Average/Min),Sensor_Proximity(1-highest/10-lowest)
13926,MONTENEGRO,Warehouse,UK,Level 2-4,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,247,4,0,1,,0,management,medium,M,7,3,2,2,1,2,2,1,2,NA,1,2,2,2,5,1,5,2,3,1,4,1626,89,6
13927,MILEY,Operations,France,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,233,5,0,1,,0,hr,medium,F,6,1,2,2,1,2,2,2,2,1,NA,1,2,1,2,5,3,2,2,1,1,1631,87,9
13928,MCGOUGH,Sales,Australia,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,254,4,1,1,,0,RandD,medium,F,9,2,4,1,1,2,2,2,2,1,NA,2,2,1,2,5,5,1,5,2,5,1788,86,3
13929,MARRA,Finance,Colombia,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,289,5,0,1,,0,support,medium,M,7,1,4,2,1,1,2,2,1,NA,1,2,1,1,5,1,1,1,1,3,5,1223,89,1
13930,MACMILLAN,Human Resources,UK,Level 2-4,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,282,4,0,1,,0,hr,medium,M,6,2,5,3,5,1,1,1,2,NA,1,1,3,2,2,5,2,1,3,3,5,1674,85,5
13931,LOCK,IT,China,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,243,6,0,1,,0,technical,medium,M,10,3,4,2,4,2,1,1,2,NA,1,2,5,1,4,5,3,2,2,3,2,1729,89,8
13932,LAMONTAGNE,Warehouse,China,Level 2-4,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,243,5,0,1,,0,support,medium,M,8,3,2,4,1,1,1,1,2,NA,1,1,5,1,2,4,4,1,4,3,4,1223,86,8
13933,JASSO,Operations,France,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,228,5,0,1,,0,hr,low,F,3,2,1,4,3,1,1,2,1,1,NA,1,1,1,1,4,5,4,4,2,5,1473,89,6
13934,JAIME,Sales,Korea,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,235,5,0,1,,0,hr,low,M,4,5,1,4,1,1,1,1,1,NA,1,1,3,1,5,2,3,2,5,2,1,1758,89,5
13935,HORST,Finance,France,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,274,6,0,1,,0,technical,low,M,10,4,1,1,2,1,2,2,2,NA,1,2,3,2,3,2,1,2,2,2,2,1355,85,7
13936,HETRICK,Human Resources,Japan,Level 2-4,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,254,5,0,1,,0,sales,medium,F,10,4,1,2,4,2,2,2,2,1,NA,1,5,1,5,2,3,2,4,1,4,1435,90,4
13937,HEILMAN,IT,Australia,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,251,6,0,1,,0,technical,low,F,1,5,4,5,3,2,2,2,1,1,NA,2,5,2,2,1,5,4,1,5,5,1625,87,1
13938,GAYTAN,Warehouse,Korea,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,310,4,0,1,,0,support,medium,F,8,1,2,2,5,1,2,2,1,1,NA,2,3,2,4,2,5,1,3,3,5,1601,90,6
13939,GALL,Operations,Australia,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,288,4,0,1,,0,support,medium,M,3,3,1,5,2,2,1,2,1,NA,1,2,5,1,5,3,5,1,4,1,4,1989,89,2
13940,FRIED,Sales,US,Level 2-4,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,218,5,1,1,,0,support,medium,F,9,3,4,5,1,1,2,1,1,1,NA,1,2,2,1,1,3,1,5,5,4,1024,85,5
13941,FORTNEY,Finance,US,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,251,5,0,1,,0,support,medium,F,10,5,2,5,4,1,1,1,2,1,NA,1,4,2,1,5,4,1,3,4,2,1683,89,4
13942,EDEN,Human Resources,Korea,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,263,5,0,1,,0,technical,medium,F,6,3,2,3,3,2,2,2,1,1,NA,2,2,2,1,3,1,5,2,5,1,1192,88,5
13943,DINGLE,IT,US,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,266,6,0,1,,0,product_mng,low,F,2,4,2,4,2,2,1,2,2,1,NA,1,4,1,1,4,5,2,4,4,1,1776,89,9
13944,DESJARDINS,Warehouse,Japan,Level 2-4,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,307,4,0,1,,0,technical,low,F,9,2,5,5,5,1,1,2,2,1,NA,2,2,2,3,1,4,2,2,3,4,1674,87,3
13945,DABBS,Operations,Colombia,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,268,4,0,1,,0,support,medium,F,9,5,5,5,4,2,1,1,2,1,NA,1,3,1,3,2,2,1,3,1,5,1754,89,7
13946,BURBANK,Sales,France,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,157,5,1,1,,0,RandD,low,F,10,5,2,1,4,2,2,2,2,0,NA,1,4,1,4,5,1,2,4,2,1,1133,87,2
13947,BRIGHAM,Finance,China,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,262,4,0,1,,0,technical,low,F,1,3,4,5,2,1,1,1,1,1,NA,2,1,2,3,4,5,1,1,4,1,1384,90,7
13948,BRELAND,Human Resources,China,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,245,5,0,1,,0,support,medium,M,10,2,5,4,4,1,2,2,2,NA,1,1,5,1,4,2,3,2,5,3,4,1668,87,6
13949,BEAMAN,IT,UK,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,217,6,0,1,,0,support,medium,M,5,5,3,1,1,2,2,1,1,NA,1,1,4,2,1,1,4,4,4,1,3,1616,90,1
13950,BANNER,Warehouse,Japan,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,259,4,0,1,,0,management,high,F,7,3,2,4,5,1,1,1,1,1,NA,2,2,2,4,3,3,1,4,1,2,1208,90,3
13951,ARRIOLA,Operations,Korea,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,238,5,0,1,,0,IT,low,F,4,2,3,1,3,2,2,2,2,1,NA,2,4,2,4,5,5,1,3,1,4,1962,89,4
13952,YARBOROUGH,Sales,France,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,288,4,0,1,,0,support,medium,F,9,4,4,2,2,1,2,1,1,1,NA,1,4,1,5,4,2,1,2,3,3,1575,89,4
13953,WALLIN,Finance,Japan,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,284,4,0,1,,0,support,low,M,3,4,2,5,3,2,1,2,2,NA,1,1,1,1,2,5,4,2,1,5,1,1751,89,8
13954,TREAT,Human Resources,US,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,243,5,0,1,,0,support,medium,M,2,4,1,2,2,2,2,2,2,NA,1,1,5,2,4,5,5,1,2,4,4,1842,90,2
13955,TOSCANO,IT,Colombia,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,260,4,0,1,,0,technical,low,F,8,2,4,1,3,1,2,2,2,1,NA,2,5,1,2,3,3,1,3,1,4,1522,88,3
13956,STOWERS,Warehouse,UK,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,264,5,0,1,,0,marketing,low,F,2,3,5,1,4,1,1,2,2,1,NA,1,4,1,3,3,4,2,3,5,3,1541,88,5
13957,REISS,Operations,Australia,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,269,5,0,1,,0,sales,medium,F,10,2,5,4,4,2,1,2,2,1,NA,1,2,2,2,3,1,2,5,3,1,1113,88,9
13958,PICHARDO,Sales,France,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,282,4,0,1,,0,technical,low,M,6,4,4,2,1,2,2,1,2,NA,1,2,3,1,1,1,1,1,5,3,4,1800,87,5
13959,ORTON,Finance,China,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,250,6,0,1,,0,support,low,M,1,2,4,5,3,1,1,2,1,NA,1,2,1,2,4,1,1,2,1,5,4,1296,90,8
13960,MITCHEL,Human Resources,Japan,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,230,5,0,1,,0,support,low,F,8,5,4,3,3,2,2,1,2,1,NA,2,4,1,1,1,3,2,4,5,2,1067,90,5
13961,MICHELS,IT,Colombia,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,254,4,0,1,,0,accounting,high,F,10,5,4,2,4,2,2,1,1,1,NA,1,2,2,2,2,3,2,4,1,4,1217,86,2
13962,MCNAMEE,Warehouse,US,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,5,256,5,0,1,,0,support,low,M,2,4,4,1,3,1,2,2,1,NA,1,2,4,2,3,2,1,2,4,5,4,1723,88,7
13963,MCCRORY,Operations,Colombia,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,4,255,5,1,1,,0,IT,low,F,7,2,2,1,1,2,2,2,1,1,NA,1,4,1,2,1,2,2,3,3,3,1378,90,1
13964,LEATHERMAN,Sales,Colombia,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,7,306,4,0,1,,0,marketing,low,M,2,3,4,5,4,1,1,2,1,NA,1,2,2,2,2,1,3,1,1,1,3,1790,86,9
13965,KELL,Finance,France,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,189,2,0,1,,0,sales,low,F,2,2,2,4,2,1,2,1,1,1,NA,1,2,1,5,3,2,1,1,4,1,1837,85,1
13966,KEISTER,Human Resources,China,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,280,4,0,1,,0,sales,low,M,2,3,5,2,3,2,2,1,1,NA,1,1,2,1,5,4,1,2,1,4,2,1753,89,3
13967,JEROME,IT,Australia,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,1,2,3,2,1,0.97,6,310,4,0,1,,0,accounting,medium,F,10,5,3,4,2,2,2,2,2,1,NA,2,2,1,2,5,4,2,3,4,5,1553,87,1
13968,HORNING,Warehouse,Turkey,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,266,2,0,0,,0,technical,medium,M,1,4,2,1,1,2,2,3,4,NA,NA,2,2,1,4,5,1,1,3,3,5,5494,78,5
13969,HARGETT,Operations,Korea,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,196,3,0,0,,0,management,low,M,4,3,3,4,5,4,3,3,2,NA,NA,3,3,4,3,2,1,2,2,1,3,5622,75,4
13970,GUAY,Sales,Japan,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,198,5,0,0,,0,management,medium,F,6,2,5,4,3,2,3,2,4,1,NA,4,4,2,3,4,2,1,2,1,3,5443,75,1
13971,FRIDAY,Finance,France,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,163,2,0,0,,0,management,high,M,6,5,2,3,4,2,3,3,3,NA,NA,4,2,4,2,1,3,1,2,2,1,5253,78,7
13972,FERRO,Human Resources,UK,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,137,3,0,0,,0,accounting,low,F,8,3,3,1,4,3,3,3,3,0,NA,3,2,4,4,3,1,2,4,3,4,4742,74,2
13973,DEBOER,IT,UK,Level 1,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,167,2,0,0,,0,support,low,F,8,1,5,5,2,2,3,3,3,1,NA,4,3,4,4,2,2,2,3,4,1,4171,77,7
13974,DAGOSTINO,Warehouse,China,Level 1,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,115,2,1,0,,0,support,low,M,10,5,1,2,1,2,3,2,2,NA,NA,4,1,3,2,3,5,2,2,4,4,4200,77,1
13975,CLEMENTE,Operations,Japan,VP,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,192,2,0,0,,0,sales,low,M,5,2,5,4,3,4,3,3,2,NA,NA,3,4,4,3,2,2,2,4,3,3,4046,74,1
13976,CHRIST,Sales,US,Senior Director,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,238,5,1,0,,0,support,medium,M,9,2,1,2,1,4,3,3,2,NA,NA,4,4,3,3,2,1,1,4,5,1,4618,75,2
13977,CARPER,Finance,UK,Senior Director,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,142,3,0,0,,0,sales,low,M,2,2,2,1,5,3,2,3,3,NA,NA,3,4,2,4,1,2,2,2,2,3,4790,74,7
13978,BOWLER,Human Resources,China,Senior Director,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,256,2,1,0,,0,product_mng,low,F,7,2,5,5,4,2,3,3,3,1,NA,4,5,2,2,2,4,2,4,2,3,5725,75,6
13979,BLANKS,IT,Korea,Director,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,208,3,0,0,,0,management,medium,F,7,1,3,2,2,3,3,4,4,1,NA,4,2,3,3,3,3,1,4,3,4,4592,80,2
13980,BEAUDRY,Warehouse,UK,Director,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,257,2,0,0,,0,marketing,medium,M,8,2,5,3,1,2,4,2,4,NA,NA,3,4,2,2,2,5,2,5,2,2,4242,79,7
13981,WILLIE,Operations,US,Director,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,227,3,0,0,,0,marketing,medium,M,8,3,4,4,4,2,4,3,3,NA,NA,3,2,3,2,5,1,5,5,3,5,5829,78,6
13982,TOWLE,Sales,US,Director,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,219,4,1,0,,0,hr,low,M,8,2,3,2,1,2,3,3,3,NA,NA,3,4,2,4,1,2,2,1,5,1,5660,79,5
13983,TAFOYA,Finance,US,Director,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,202,2,0,0,,0,IT,low,F,9,3,4,3,4,3,2,3,3,1,NA,3,3,3,4,1,2,2,5,5,3,5645,79,7
13984,STRICKLIN,Human Resources,Turkey,Director,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,158,3,1,0,,0,technical,medium,F,9,2,1,1,2,4,3,2,3,0,NA,4,1,3,3,2,4,1,5,4,2,4078,79,6
13985,STRADER,IT,Turkey,Senior Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,6,235,3,0,0,,0,technical,low,F,7,3,3,1,2,2,3,2,2,1,NA,2,3,2,5,4,3,1,1,1,2,4829,78,7
13986,SOPER,Warehouse,Australia,Senior Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,233,3,0,0,,0,IT,low,M,9,4,5,2,4,2,2,3,2,NA,NA,2,4,4,3,5,4,2,3,3,2,4300,80,6
13987,SONNIER,Operations,Korea,Senior Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,244,3,0,0,,0,sales,medium,M,3,5,3,4,5,3,2,2,2,NA,NA,3,3,3,2,2,2,2,1,2,5,5857,77,7
13988,SIGMON,Sales,Australia,Senior Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,244,5,0,0,,0,sales,medium,F,10,5,3,3,2,3,4,2,4,1,NA,2,5,2,5,1,3,4,1,1,5,4163,77,1
13989,SCHENK,Finance,China,Senior Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,148,3,0,0,,0,RandD,low,M,4,5,3,1,2,3,3,2,2,NA,NA,3,3,3,4,2,3,2,4,3,5,5919,76,2
13990,SADDLER,Human Resources,France,Senior Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,171,2,0,0,,0,sales,high,M,8,5,3,2,2,3,2,2,3,NA,NA,3,5,3,2,3,4,2,1,4,1,4602,79,1
13991,RODMAN,IT,Korea,Senior Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,197,5,1,0,,0,technical,low,F,4,2,1,1,4,3,2,2,3,1,NA,4,1,4,3,5,3,5,5,2,3,4196,73,6
13992,PEDIGO,Warehouse,Colombia,Senior Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,256,3,0,0,,0,support,low,F,5,1,1,5,3,3,4,3,3,1,NA,4,5,4,1,1,5,1,2,1,5,5643,80,1
13993,MENDES,Operations,Japan,Senior Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,6,223,2,0,0,,0,technical,medium,M,7,3,2,3,2,4,2,4,3,NA,NA,4,1,4,1,3,1,2,3,4,1,5007,76,2
13994,LUNN,Sales,France,Senior Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,271,4,0,0,,0,support,low,F,4,2,4,4,4,3,3,2,3,1,NA,3,5,4,4,4,1,1,5,4,2,4066,76,4
13995,LOHR,Finance,US,Senior Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,2,135,4,0,0,,0,IT,medium,F,8,1,1,2,3,2,4,4,2,0,NA,4,3,3,1,3,3,1,1,3,4,5001,75,9
13996,LAHR,Human Resources,Korea,Senior Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,6,272,2,0,0,,0,sales,low,M,7,4,3,2,2,4,2,2,3,NA,NA,2,1,3,4,3,1,1,5,2,5,4145,79,2
13997,KINGSBURY,IT,UK,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,265,3,0,0,,0,support,medium,F,10,1,3,3,5,2,4,2,2,1,NA,4,5,2,3,2,2,2,3,2,5,4244,75,5
13998,JARMAN,Warehouse,Turkey,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,180,2,0,0,,0,technical,high,M,5,5,3,4,2,4,2,2,2,NA,NA,2,3,2,3,3,5,2,4,4,4,4585,77,9
13999,HUME,Operations,Australia,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,187,3,0,0,,0,support,low,M,2,3,3,4,3,3,2,3,3,NA,NA,2,3,3,2,4,3,1,1,4,2,5967,80,1
14000,HOLLIMAN,Sales,China,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,158,3,0,0,,0,sales,low,M,1,3,5,5,2,3,3,3,3,NA,0,2,4,4,1,3,1,4,5,3,5,5502,76,3
14001,HOFMANN,Finance,Japan,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,234,2,0,0,,0,technical,medium,F,4,1,1,5,1,3,4,4,2,1,NA,4,4,2,1,2,5,2,1,1,4,5164,79,4
14002,SHEA,Human Resources,Turkey,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,6,224,5,1,0,,0,support,medium,M,10,4,1,4,4,2,2,2,4,NA,NA,4,2,3,5,2,1,2,1,3,1,5602,78,3
14003,ROUSE,IT,US,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,153,3,0,0,,0,accounting,medium,M,3,4,2,3,1,3,4,4,3,NA,0,2,3,2,1,3,2,1,5,5,1,4422,74,6
14004,HARTLEY,Warehouse,Korea,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,125,2,0,0,,0,support,low,F,2,5,2,1,2,4,2,3,3,0,NA,2,1,2,2,1,1,2,5,4,5,4182,72,8
14005,MAYFIELD,Operations,Korea,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,204,3,0,0,,0,sales,medium,M,3,1,1,4,3,2,3,4,3,NA,NA,2,2,4,1,3,4,1,5,3,2,4310,80,3
14006,ELDER,Sales,UK,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,199,3,1,0,,0,accounting,high,M,3,1,2,1,2,2,4,3,3,NA,NA,2,5,2,4,2,3,2,1,4,3,5127,80,2
14007,RANKIN,Finance,Turkey,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,216,3,1,0,,0,sales,low,F,3,4,5,4,1,4,4,2,3,1,NA,2,2,2,4,2,5,2,3,2,5,5149,79,1
14008,HANNA,Human Resources,Japan,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,183,3,0,0,,0,support,low,F,6,3,1,1,5,2,3,2,2,1,NA,4,4,4,4,2,1,2,1,4,3,5712,70,9
14009,COWAN,IT,Japan,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,136,3,0,0,,0,marketing,medium,F,4,3,3,5,3,3,2,4,3,0,NA,3,2,4,4,4,5,1,5,4,2,5769,70,9
14010,LUCERO,Warehouse,UK,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,269,3,0,0,,0,sales,low,F,3,1,1,3,3,4,3,3,3,1,NA,2,4,2,1,5,1,1,1,1,1,4409,77,6
14011,ARROYO,Operations,France,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,105,4,0,0,,0,sales,low,M,6,5,5,3,4,2,3,3,2,NA,NA,4,1,4,4,2,5,1,4,1,5,5135,70,6
14012,SLAUGHTER,Sales,France,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,253,2,1,0,,0,sales,low,F,4,2,1,3,4,3,3,3,3,1,NA,3,4,3,2,3,5,2,4,3,3,4502,75,9
14013,HAAS,Finance,France,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,263,3,0,0,,0,accounting,medium,M,4,1,4,4,2,4,3,3,4,NA,0,4,3,4,3,3,4,5,1,4,3,4616,76,4
14014,OCONNELL,Human Resources,France,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,266,3,0,0,,0,management,low,M,10,1,5,2,2,2,3,2,2,NA,NA,4,5,2,1,3,1,2,3,1,1,4382,77,4
14015,MINOR,IT,Turkey,Manager,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,185,2,0,0,,0,sales,low,M,4,3,3,1,4,3,4,3,2,NA,NA,2,4,2,1,1,1,2,5,3,4,4746,80,3
14016,KENDRICK,Warehouse,UK,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,245,2,0,0,,1,hr,medium,F,1,4,1,2,5,4,2,2,2,1,NA,2,2,4,4,1,1,2,5,2,4,4427,77,4
14017,SHIRLEY,Operations,Australia,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,184,3,1,0,,0,marketing,medium,F,9,5,3,4,1,4,2,3,3,1,NA,4,2,4,1,2,3,2,4,3,4,4969,77,5
14018,KENDALL,Sales,France,Manager,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,5,235,3,0,0,,0,support,medium,F,8,4,1,3,5,4,3,2,2,1,NA,4,1,3,5,2,3,2,3,2,4,4636,80,2
14019,BOUCHER,Finance,US,Level 2-4,,1,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,3,247,3,0,0,,0,support,medium,M,8,2,2,4,4,2,2,2,2,NA,1,3,2,3,4,3,5,2,4,5,2,5194,75,4
14020,ARCHER,Human Resources,France,Level 2-4,,0,,3,6,6,0.8,3,3,4,3,4,5,5,4,5,4,5,5,4,4,3,0.97,4,145,2,0,0,,0,technical,medium,M,9,4,3,3,3,3,4,4,3,NA,0,2,4,3,5,4,2,1,2,2,4,5070,77,5
